11.565,-2.87545454,0.64548109,0.122471
12.51,-2.87545454,0.705870262,0.133929
13.53,-2.87545454,0.730752203,0.13865
14.5275,-2.87545454,0.707377619,0.134215
15.615,-2.87545454,0.678205507,0.12868
16.455,-2.87545454,0.755154531,0.14328
17.55,-2.87545454,0.834422566,0.15832
18.5925,-2.87545454,0.859536408,0.163085
22.65,-2.87545454,0.756767298,0.143586
23.5425,-2.87545454,0.768109373,0.145738
24.5175,-2.87545454,0.795389383,0.150914
25.7025,-2.87545454,0.749536198,0.142214
26.64,-2.87545454,0.649507737,0.123235
27.7725,-2.87545454,0.598510562,0.113559
28.7325,-2.87545454,0.571393937,0.108414
29.685,-2.87545454,0.544214066,0.103257
30.84,-2.87545454,0.529809841,0.100524
11.4975,-2.686136282,0.653913859,0.124071
12.4575,-2.686136282,0.726535818,0.13785
13.5075,-2.686136282,0.710265843,0.134763
14.5425,-2.686136282,0.724095585,0.137387
15.615,-2.686136282,0.625822195,0.118741
16.0875,-2.686136282,0.803184425,0.152393
17.46,-2.686136282,0.84356158,0.160054
18.45,-2.686136282,0.904377662,0.171593
22.4775,-2.686136282,0.80346376,0.152446
23.67,-2.686136282,0.778608171,0.14773
24.6525,-2.686136282,0.778070582,0.147628
25.5525,-2.686136282,0.804101488,0.152567
26.6925,-2.686136282,0.674131425,0.127907
27.69,-2.686136282,0.656190707,0.124503
28.6275,-2.686136282,0.613505081,0.116404
29.805,-2.686136282,0.583389552,0.11069
30.84,-2.686136282,0.554602184,0.105228
11.49,-2.496847368,0.651036177,0.123525
12.45,-2.496847368,0.72775857,0.138082
13.5825,-2.496847368,0.695972298,0.132051
14.4,-2.496847368,0.789560231,0.149808
15.615,-2.496847368,0.614553906,0.116603
16.335,-2.496847368,0.792717249,0.150407
17.1975,-2.496847368,0.87445187,0.165915
18.4725,-2.496847368,0.915229582,0.173652
22.545,-2.496847368,0.766391196,0.145412
23.7,-2.496847368,0.745751992,0.141496
24.375,-2.496847368,0.82285386,0.156125
25.6125,-2.496847368,0.783894464,0.148733
26.6925,-2.496847368,0.684656575,0.129904
27.54,-2.496847368,0.665651221,0.126298
28.6875,-2.496847368,0.651426192,0.123599
29.8275,-2.496847368,0.623113168,0.118227
30.8475,-2.496847368,0.59311886,0.112536
11.4825,-2.30758572,0.651779314,0.123666
12.5025,-2.30758572,0.709317156,0.134583
13.515,-2.30758572,0.715478349,0.135752
14.4225,-2.30758572,0.789929165,0.149878
15.54,-2.30758572,0.656538559,0.124569
16.56,-2.30758572,0.71856158,0.136337
17.22,-2.30758572,0.841263651,0.159618
18.5025,-2.30758572,0.899312729,0.170632
22.395,-2.30758572,0.781786271,0.148333
23.7375,-2.30758572,0.762095754,0.144597
24.36,-2.30758572,0.818827213,0.155361
25.4925,-2.30758572,0.776189021,0.147271
26.6475,-2.30758572,0.691413332,0.131186
27.6,-2.30758572,0.681578614,0.12932
28.815,-2.30758572,0.658383227,0.124919
29.7525,-2.30758572,0.665630139,0.126294
30.84,-2.30758572,0.634618628,0.12041
11.415,-2.118349262,0.66498187,0.126171
12.5025,-2.118349262,0.712210651,0.135132
13.5525,-2.118349262,0.737577476,0.139945
14.3625,-2.118349262,0.769342666,0.145972
15.6075,-2.118349262,0.63978897,0.121391
16.3875,-2.118349262,0.770670827,0.146224
17.205,-2.118349262,0.873555888,0.165745
18.405,-2.118349262,0.931362525,0.176713
22.4925,-2.118349262,0.754869925,0.143226
23.745,-2.118349262,0.726029852,0.137754
24.6375,-2.118349262,0.781185437,0.148219
25.695,-2.118349262,0.725255091,0.137607
26.7075,-2.118349262,0.690717629,0.131054
27.7275,-2.118349262,0.666425981,0.126445
28.815,-2.118349262,0.666805456,0.126517
29.7525,-2.118349262,0.685594721,0.130082
30.8475,-2.118349262,0.670062613,0.127135
11.4825,-1.929135919,0.648812034,0.123103
12.495,-1.929135919,0.725450099,0.137644
13.575,-1.929135919,0.708689969,0.134464
14.295,-1.929135919,0.821415019,0.155852
15.5325,-1.929135919,0.669103386,0.126953
16.56,-1.929135919,0.716685289,0.135981
17.2725,-1.929135919,0.86240355,0.163629
18.3975,-1.929135919,0.927862925,0.176049
22.6125,-1.929135919,0.713275288,0.135334
23.745,-1.929135919,0.740718683,0.140541
24.6525,-1.929135919,0.765026142,0.145153
25.62,-1.929135919,0.722351056,0.137056
26.7,-1.929135919,0.689410549,0.130806
27.6825,-1.929135919,0.666842349,0.126524
28.815,-1.929135919,0.674400219,0.127958
29.7975,-1.929135919,0.69368491,0.131617
30.8475,-1.929135919,0.683655184,0.129714
11.5575,-1.739943621,0.624552009,0.1185
12.4125,-1.739943621,0.734246532,0.139313
13.575,-1.739943621,0.688735928,0.130678
14.5125,-1.739943621,0.742811064,0.140938
15.375,-1.739943621,0.691018046,0.131111
16.5,-1.739943621,0.721275878,0.136852
17.4075,-1.739943621,0.845016233,0.16033
18.4875,-1.739943621,0.938467133,0.178061
22.515,-1.739943621,0.735290087,0.139511
23.6625,-1.739943621,0.720047856,0.136619
24.7425,-1.739943621,0.732285913,0.138941
25.77,-1.739943621,0.672128642,0.127527
26.625,-1.739943621,0.718424548,0.136311
27.6825,-1.739943621,0.678758907,0.128785
28.785,-1.739943621,0.660997386,0.125415
29.835,-1.739943621,0.685489311,0.130062
30.8475,-1.739943621,0.682543113,0.129503
11.52,-1.550770299,0.620024666,0.117641
12.54,-1.550770299,0.676360838,0.12833
13.4925,-1.550770299,0.718461441,0.136318
14.4675,-1.550770299,0.753019986,0.142875
15.5325,-1.550770299,0.658699456,0.124979
16.5075,-1.550770299,0.738663195,0.140151
17.31,-1.550770299,0.862519501,0.163651
18.375,-1.550770299,0.962574314,0.182635
22.5,-1.550770299,0.730894506,0.138677
23.745,-1.550770299,0.708552937,0.134438
24.705,-1.550770299,0.725255091,0.137607
25.6875,-1.550770299,0.703356242,0.133452
26.775,-1.550770299,0.664101699,0.126004
27.72,-1.550770299,0.638318506,0.121112
28.8075,-1.550770299,0.639003668,0.121242
29.835,-1.550770299,0.684893747,0.129949
30.87,-1.550770299,0.681720917,0.129347
11.3925,-1.361613885,0.663295316,0.125851
12.48,-1.361613885,0.734135852,0.139292
13.545,-1.361613885,0.693732344,0.131626
14.34,-1.361613885,0.834817852,0.158395
15.4275,-1.361613885,0.704278577,0.133627
16.5525,-1.361613885,0.720717207,0.136746
17.5275,-1.361613885,0.827312687,0.156971
18.405,-1.361613885,0.962131593,0.182551
22.2675,-1.361613885,0.803917022,0.152532
23.7,-1.361613885,0.717417886,0.13612
24.75,-1.361613885,0.711351562,0.134969
25.7625,-1.361613885,0.65337627,0.123969
26.6925,-1.361613885,0.722224565,0.137032
27.705,-1.361613885,0.675770544,0.128218
28.7775,-1.361613885,0.657228992,0.1247
29.82,-1.361613885,0.685721213,0.130106
30.855,-1.361613885,0.69171375,0.131243
11.475,-1.172472313,0.651805667,0.123671
12.4425,-1.172472313,0.761484378,0.144481
13.575,-1.172472313,0.699619471,0.132743
14.5125,-1.172472313,0.761784796,0.144538
15.495,-1.172472313,0.685605262,0.130084
16.41,-1.172472313,0.731089514,0.138714
17.3175,-1.172472313,0.853512249,0.161942
18.3225,-1.172472313,0.970975461,0.184229
22.4925,-1.172472313,0.752993633,0.14287
23.7675,-1.172472313,0.697585066,0.132357
24.7425,-1.172472313,0.708015348,0.134336
25.725,-1.172472313,0.704162626,0.133605
26.7375,-1.172472313,0.698407261,0.132513
27.705,-1.172472313,0.67813172,0.128666
28.8075,-1.172472313,0.663242611,0.125841
29.85,-1.172472313,0.681931737,0.129387
30.87,-1.172472313,0.682817178,0.129555
11.31,-0.983343519,0.692746764,0.131439
12.4425,-0.983343519,0.753204453,0.14291
13.5675,-0.983343519,0.685478771,0.13006
14.3475,-0.983343519,0.796143062,0.151057
15.3,-0.983343519,0.703208669,0.133424
16.62,-0.983343519,0.699034448,0.132632
17.4075,-0.983343519,0.85166231,0.161591
18.3825,-0.983343519,0.935130919,0.177428
22.6275,-0.983343519,0.706560695,0.13406
23.7375,-0.983343519,0.693558418,0.131593
24.7425,-0.983343519,0.708626723,0.134452
25.725,-0.983343519,0.722329974,0.137052
26.6925,-0.983343519,0.694043302,0.131685
27.75,-0.983343519,0.66291057,0.125778
28.8075,-0.983343519,0.649260024,0.123188
29.8575,-0.983343519,0.669498672,0.127028
30.87,-0.983343519,0.674120884,0.127905
11.55,-0.79422544,0.65589556,0.124447
12.5625,-0.79422544,0.710334359,0.134776
13.4925,-0.79422544,0.704463043,0.133662
14.4675,-0.79422544,0.781860058,0.148347
15.6,-0.79422544,0.695708774,0.132001
16.62,-0.79422544,0.709390943,0.134597
17.55,-0.79422544,0.828071636,0.157115
18.5025,-0.79422544,0.97776384,0.185517
22.71,-0.79422544,0.685605262,0.130084
23.7225,-0.79422544,0.71888308,0.136398
24.6525,-0.79422544,0.726846777,0.137909
25.65,-0.79422544,0.736428511,0.139727
26.775,-0.79422544,0.670194375,0.12716
27.6975,-0.79422544,0.644632542,0.12231
28.8075,-0.79422544,0.650872792,0.123494
29.8275,-0.79422544,0.653771556,0.124044
30.9,-0.79422544,0.665466754,0.126263
11.3775,-0.605116015,0.655162963,0.124308
12.48,-0.605116015,0.727073407,0.137952
13.4925,-0.605116015,0.728754691,0.138271
14.5125,-0.605116015,0.769743222,0.146048
15.6,-0.605116015,0.686864907,0.130323
16.5375,-0.605116015,0.729381878,0.13839
17.43,-0.605116015,0.840409833,0.159456
18.45,-0.605116015,0.987914787,0.187443
22.485,-0.605116015,0.72183982,0.136959
23.6325,-0.605116015,0.742905932,0.140956
24.6525,-0.605116015,0.737155838,0.139865
25.74,-0.605116015,0.692203904,0.131336
26.685,-0.605116015,0.683233546,0.129634
27.6525,-0.605116015,0.644031707,0.122196
28.8075,-0.605116015,0.639056373,0.121252
29.8275,-0.605116015,0.658594046,0.124959
30.8325,-0.605116015,0.652121896,0.123731
11.3175,-0.416013182,0.706212843,0.133994
12.21,-0.416013182,0.780621495,0.148112
13.5675,-0.416013182,0.692931231,0.131474
14.445,-0.416013182,0.786956613,0.149314
15.5175,-0.416013182,0.689205001,0.130767
16.5225,-0.416013182,0.739327276,0.140277
16.95,-0.416013182,0.863916178,0.163916
18.285,-0.416013182,0.996980014,0.189163
22.23,-0.416013182,0.870319813,0.165131
23.6175,-0.416013182,0.727737488,0.138078
24.6675,-0.416013182,0.725587132,0.13767
25.74,-0.416013182,0.672782182,0.127651
26.685,-0.416013182,0.688330101,0.130601
27.6975,-0.416013182,0.673251254,0.12774
28.8,-0.416013182,0.648032002,0.122955
29.82,-0.416013182,0.656027322,0.124472
30.8325,-0.416013182,0.633364253,0.120172
11.4675,-0.22691488,0.676856263,0.128424
12.465,-0.22691488,0.761732091,0.144528
13.5675,-0.22691488,0.683428553,0.129671
14.415,-0.22691488,0.797086478,0.151236
15.4725,-0.22691488,0.687929544,0.130525
16.4925,-0.22691488,0.737756672,0.139979
17.265,-0.22691488,0.864859594,0.164095
18.21,-0.22691488,1,0.189736
22.32,-0.22691488,0.825241388,0.156578
23.6475,-0.22691488,0.726372433,0.137819
24.6525,-0.22691488,0.728881182,0.138295
25.635,-0.22691488,0.70157482,0.133114
26.7,-0.22691488,0.689979761,0.130914
27.6225,-0.22691488,0.681515369,0.129308
28.8,-0.22691488,0.658288359,0.124901
29.805,-0.22691488,0.647963486,0.122942
30.8175,-0.22691488,0.591627314,0.112253
11.4525,-0.037819051,0.660744403,0.125367
12.465,-0.037819051,0.752329553,0.142744
13.53,-0.037819051,0.693347599,0.131553
14.31,-0.037819051,0.823054138,0.156163
15.5175,-0.037819051,0.688967829,0.130722
16.5225,-0.037819051,0.730562466,0.138614
17.205,-0.037819051,0.854023485,0.162039
18.285,-0.037819051,0.998276553,0.189409
22.32,-0.037819051,0.876939537,0.166387
23.4825,-0.037819051,0.727315849,0.137998
24.72,-0.037819051,0.713765443,0.135427
25.56,-0.037819051,0.718392925,0.136305
26.565,-0.037819051,0.694528187,0.131777
27.6975,-0.037819051,0.669066492,0.126946
28.755,-0.037819051,0.645470549,0.122469
29.8125,-0.037819051,0.588306911,0.111623
30.8175,-0.037819051,0.53670363,0.101832
11.46,0.151276367,0.644506051,0.122286
12.555,0.151276367,0.726593793,0.137861
13.485,0.151276367,0.698549564,0.13254
14.265,0.151276367,0.829115192,0.157313
15.4875,0.151276367,0.688066577,0.130551
16.4925,0.151276367,0.724554117,0.137474
17.25,0.151276367,0.847482818,0.160798
18.27,0.151276367,0.983740566,0.186651
22.305,0.151276367,0.864517013,0.16403
23.6325,0.151276367,0.720263946,0.13666
24.7275,0.151276367,0.732491462,0.13898
25.62,0.151276367,0.75426909,0.143112
26.61,0.151276367,0.701843614,0.133165
27.5625,0.151276367,0.661872286,0.125581
28.7175,0.151276367,0.597329974,0.113335
29.805,0.151276367,0.539597124,0.102381
30.8175,0.151276367,0.502231522,0.0952914
11.445,0.340373433,0.633358983,0.120171
12.465,0.340373433,0.712885272,0.13526
13.335,0.340373433,0.719489185,0.136513
14.4,0.340373433,0.813314289,0.154315
15.5025,0.340373433,0.676587469,0.128373
16.5225,0.340373433,0.690712358,0.131053
17.265,0.340373433,0.841073913,0.159582
18.33,0.340373433,0.978902264,0.185733
22.38,0.340373433,0.854113083,0.162056
23.6775,0.340373433,0.722493359,0.137083
24.7275,0.340373433,0.74255281,0.140889
25.605,0.340373433,0.779166842,0.147836
26.64,0.340373433,0.730588818,0.138619
27.6975,0.340373433,0.623645486,0.118328
28.7625,0.340373433,0.54173694,0.102787
29.73,0.340373433,0.51853839,0.0983854
30.8175,0.340373433,0.512310263,0.0972037
11.46,0.529474206,0.622428005,0.118097
12.465,0.529474206,0.695266054,0.131917
13.305,0.529474206,0.713580976,0.135392
14.31,0.529474206,0.822184509,0.155998
15.4125,0.529474206,0.666747481,0.126506
16.5225,0.529474206,0.70190686,0.133177
17.31,0.529474206,0.819833874,0.155552
18.3,0.529474206,0.973805709,0.184766
22.395,0.529474206,0.809635494,0.153617
23.7075,0.529474206,0.72064342,0.136732
24.705,0.529474206,0.739965004,0.140398
25.65,0.529474206,0.764372602,0.145029
26.685,0.529474206,0.711298857,0.134959
27.7575,0.529474206,0.593097778,0.112532
28.7175,0.529474206,0.557437703,0.105766
29.79,0.529474206,0.545631825,0.103526
30.81,0.529474206,0.539291437,0.102323
11.445,0.718580747,0.631746216,0.119865
12.465,0.718580747,0.689046886,0.130737
13.47,0.718580747,0.699160939,0.132656
14.28,0.718580747,0.807047687,0.153126
15.5025,0.718580747,0.624056584,0.118406
16.4625,0.718580747,0.715330775,0.135724
17.415,0.718580747,0.823939579,0.156331
18.36,0.718580747,0.969995151,0.184043
22.53,0.718580747,0.7566777,0.143569
23.7075,0.718580747,0.715220095,0.135703
24.72,0.718580747,0.727516128,0.138036
25.74,0.718580747,0.754200573,0.143099
26.685,0.718580747,0.672460682,0.12759
27.7725,0.718580747,0.601430409,0.114113
28.7775,0.718580747,0.590230636,0.111988
29.79,0.718580747,0.578572332,0.109776
30.81,0.718580747,0.560510393,0.106349
11.535,0.907695117,0.649476114,0.123229
12.465,0.907695117,0.685726483,0.130107
13.47,0.907695117,0.700446937,0.1329
14.34,0.907695117,0.798404098,0.151486
15.3075,0.907695117,0.578609225,0.109783
16.4775,0.907695117,0.739211325,0.140255
17.43,0.907695117,0.825336257,0.156596
18.495,0.907695117,0.935499852,0.177498
22.6875,0.907695117,0.737097862,0.139854
23.7,0.907695117,0.736122823,0.139669
24.72,0.907695117,0.732375511,0.138958
25.74,0.907695117,0.727858709,0.138101
26.76,0.907695117,0.655863937,0.124441
27.7725,0.907695117,0.624330649,0.118458
28.7775,0.907695117,0.616024371,0.116882
29.79,0.907695117,0.602310579,0.11428
30.81,0.907695117,0.581413121,0.110315
11.445,1.096819377,0.649681663,0.123268
12.435,1.096819377,0.717338829,0.136105
13.4625,1.096819377,0.701553738,0.13311
14.37,1.096819377,0.762522663,0.144678
15.5775,1.096819377,0.536002656,0.101699
16.3875,1.096819377,0.756335118,0.143504
17.4,1.096819377,0.822358435,0.156031
18.4875,1.096819377,0.90950584,0.172566
22.4775,1.096819377,0.797465953,0.151308
23.595,1.096819377,0.76775098,0.14567
24.7125,1.096819377,0.731421554,0.138777
25.7475,1.096819377,0.713248935,0.135329
26.7525,1.096819377,0.660501961,0.125321
27.7725,1.096819377,0.6273032,0.119022
28.7775,1.096819377,0.626075178,0.118789
29.79,1.096819377,0.605341106,0.114855
30.9,1.096819377,0.573739301,0.108859
11.52,1.28595559,0.633864949,0.120267
12.54,1.28595559,0.699350677,0.132692
13.4025,1.28595559,0.730984104,0.138694
14.55,1.28595559,0.711420078,0.134982
15.57,1.28595559,0.542827929,0.102994
16.59,1.28595559,0.670110048,0.127144
17.58,1.28595559,0.798773032,0.151556
18.3825,1.28595559,0.90830944,0.172339
22.2825,1.28595559,0.870657124,0.165195
23.7,1.28595559,0.697811696,0.1324
24.7125,1.28595559,0.719831766,0.136578
25.74,1.28595559,0.69543998,0.13195
26.7525,1.28595559,0.668955812,0.126925
27.78,1.28595559,0.62291816,0.11819
28.7775,1.28595559,0.624393895,0.11847
29.895,1.28595559,0.597098073,0.113291
30.9075,1.28595559,0.566697938,0.107523
11.4525,1.47510582,0.641164566,0.121652
12.4575,1.47510582,0.681799975,0.129362
13.4475,1.47510582,0.705717418,0.1339
14.4825,1.47510582,0.734641818,0.139388
15.57,1.47510582,0.59268668,0.112454
16.515,1.47510582,0.683576127,0.129699
17.4225,1.47510582,0.801023527,0.151983
18.4575,1.47510582,0.908578235,0.17239
22.5225,1.47510582,0.76128937,0.144444
23.7075,1.47510582,0.655326348,0.124339
24.72,1.47510582,0.65282814,0.123865
25.7325,1.47510582,0.687254923,0.130397
26.7525,1.47510582,0.660802378,0.125378
27.7725,1.47510582,0.621969473,0.11801
28.7775,1.47510582,0.591142429,0.112161
29.9025,1.47510582,0.566313193,0.10745
30.9075,1.47510582,0.537868407,0.102053
11.4525,1.664272131,0.618259055,0.117306
12.4575,1.664272131,0.715615381,0.135778
13.47,1.664272131,0.70113737,0.133031
14.3175,1.664272131,0.757863558,0.143794
15.57,1.664272131,0.623735085,0.118345
16.29,1.664272131,0.802736434,0.152308
17.3175,1.664272131,0.818869376,0.155369
18.4125,1.664272131,0.866208838,0.164351
22.35,1.664272131,0.802304254,0.152226
23.5425,1.664272131,0.71428195,0.135525
24.4875,1.664272131,0.6756177,0.128189
25.7325,1.664272131,0.644458616,0.122277
26.76,1.664272131,0.62938504,0.119417
27.7725,1.664272131,0.616419657,0.116957
28.89,1.664272131,0.567841633,0.10774
29.805,1.664272131,0.548145845,0.104003
30.9075,1.664272131,0.517348843,0.0981597
11.445,1.85345659,0.630291563,0.119589
12.525,1.85345659,0.691155079,0.131137
13.455,1.85345659,0.723969094,0.137363
14.55,1.85345659,0.696910444,0.132229
15.5625,1.85345659,0.652285281,0.123762
16.5825,1.85345659,0.690548973,0.131022
17.3925,1.85345659,0.809319265,0.153557
18.345,1.85345659,0.870488468,0.165163
22.38,1.85345659,0.752803896,0.142834
23.6925,1.85345659,0.620957541,0.117818
24.705,1.85345659,0.648169035,0.122981
25.7475,1.85345659,0.643320192,0.122061
26.745,1.85345659,0.642260826,0.12186
27.7725,1.85345659,0.596976852,0.113268
28.7775,1.85345659,0.588865582,0.111729
29.9025,1.85345659,0.549621579,0.104283
30.9075,1.85345659,0.504960577,0.0958092
11.505,2.042661267,0.630470759,0.119623
12.45,2.042661267,0.670779399,0.127271
13.53,2.042661267,0.684856854,0.129942
14.415,2.042661267,0.714434794,0.135554
15.5625,2.042661267,0.661339967,0.12548
16.3575,2.042661267,0.755112367,0.143272
17.385,2.042661267,0.7942615,0.1507
18.36,2.042661267,0.863689548,0.163873
22.4175,2.042661267,0.712727158,0.13523
23.46,2.042661267,0.731685078,0.138827
24.825,2.042661267,0.63497175,0.120477
25.6875,2.042661267,0.703809504,0.133538
26.745,2.042661267,0.650440612,0.123412
